,常州天和印染有限公司1P 3#楼、4#楼西20190305_20190514.xlsx,常州天和印染有限公司2P 3#楼主20190305_20190514.xlsx,常州天和印染有限公司2P 水洗车间20190305_20190514.xlsx,常州天和印染有限公司3D 打底1#20190315_20190514.xlsx,常州天和印染有限公司3D 污水20190305_20190514.xlsx,常州天和印染有限公司3D 溢流、气雾20190305_20190514.xlsx,常州天和印染有限公司3P 4#楼20190305_20190514.xlsx,常州天和印染有限公司3P 一楼、二楼20190305_20190514.xlsx,常州天和印染有限公司4D油锅炉20190305_20190514.xlsx,常州天和印染有限公司4D老定型20190305_20190514.xlsx,常州天和印染有限公司4D老汽雾20190305_20190514.xlsx,常州天和印染有限公司4D预宿成品20190305_20190514.xlsx,常州天和印染有限公司5D低压总出20190305_20190514.xlsx,常州天和印染有限公司6D 洗水车20190305_20190514.xlsx,常州天和印染有限公司6D园网20190305_20190514.xlsx,常州天和印染有限公司6D退煮20190305_20190514.xlsx,常州天和印染有限公司7D 烧毛车间20190305_20190514.xlsx,常州天和印染有限公司7D 空压机20190305_20190514.xlsx,常州天和印染有限公司7D 车间照明20190305_20190514.xlsx,常州天和印染有限公司7D泵房20190305_20190514.xlsx,常州天和印染有限公司8D 丝光20190305_20190514.xlsx,常州天和印染有限公司8D 门富士、磨毛20190305_20190514.xlsx
2019-03-21 23:23:00,59.84,1.6,0.0,0.24,7.56,12.48,0.0,2.4,0.0,0.72,0.0,11.94,135.600006,0.16,0.16,0.6,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-21 23:26:00,57.439999,1.44,0.0,0.24,7.56,12.48,0.0,2.4,0.0,0.72,0.0,11.94,135.600006,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-21 23:29:00,57.439999,1.44,0.0,0.24,7.56,12.599999,0.0,2.24,0.0,0.72,0.0,6.18,144.400009,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-21 23:32:00,52.48,1.6,0.0,0.24,7.5,12.599999,0.0,2.4,0.0,0.72,0.0,11.7,119.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-21 23:35:00,52.48,1.76,0.0,0.24,7.68,12.48,0.0,2.4,0.0,0.72,0.0,11.7,119.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:38:00,59.039997,1.6,0.0,0.24,7.68,12.719999,0.0,2.4,0.0,0.8,0.0,6.18,125.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:41:00,70.400002,1.6,0.0,0.24,7.56,12.48,0.0,2.4,0.0,0.72,0.0,11.219999,121.599998,0.16,0.16,0.6,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:44:00,83.519997,1.6,0.0,0.24,7.68,12.599999,0.0,2.4,0.0,0.72,0.0,11.219999,133.600006,0.16,0.16,1.76,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:47:00,58.399998,1.44,0.0,0.24,7.44,12.599999,0.0,3.04,0.0,0.72,0.0,6.18,133.600006,0.16,0.16,1.76,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:50:00,57.599998,1.6,0.0,0.24,7.74,12.84,0.0,2.4,0.0,0.72,0.0,11.099999,130.0,0.16,0.16,2.08,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:53:00,57.599998,1.76,0.0,0.24,7.74,13.44,0.0,2.4,0.0,0.72,0.0,11.099999,119.599998,0.16,0.16,2.56,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:56:00,52.959999,1.44,0.0,0.24,7.56,14.28,0.0,2.4,0.0,0.72,0.0,9.84,119.599998,0.16,0.16,2.56,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-21 23:59:00,53.119999,1.6,0.0,0.24,7.56,14.28,0.0,2.4,0.0,0.72,0.0,4.02,132.0,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 00:02:00,54.399998,1.6,0.0,0.24,7.5,12.599999,0.0,2.24,0.0,0.72,0.0,4.02,114.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.8
2019-03-22 00:05:00,52.799999,1.6,0.0,0.24,7.68,12.599999,0.0,2.24,0.0,0.72,0.0,9.36,114.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:08:00,51.84,1.6,0.0,0.24,7.56,18.84,0.0,2.24,0.0,0.72,0.0,3.96,116.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:11:00,66.239998,1.6,0.0,0.24,7.5,12.599999,0.0,2.24,0.0,0.72,0.0,3.96,111.599998,0.16,0.16,0.6,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:14:00,77.759995,1.6,0.0,0.24,7.5,12.48,0.0,2.24,0.0,0.72,0.0,3.9,111.599998,0.16,0.16,0.6,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:17:00,63.68,1.76,0.0,0.24,7.5,12.36,0.0,2.24,0.0,0.72,0.0,9.54,112.0,0.16,0.16,0.6,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:20:00,53.119999,1.44,0.0,0.24,7.56,12.48,0.0,2.24,0.0,0.72,0.0,9.54,108.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:23:00,55.68,1.44,0.0,0.24,7.56,18.84,0.0,2.4,0.0,0.72,0.0,3.96,108.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:26:00,52.32,1.6,0.0,0.24,7.62,12.48,0.0,2.24,0.0,0.72,0.0,8.58,142.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:29:00,55.84,1.6,0.0,0.24,7.44,12.48,0.0,2.24,0.0,0.72,0.0,8.58,151.600006,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:32:00,51.52,1.6,0.0,0.24,7.62,12.599999,0.0,2.24,0.0,0.72,0.0,9.78,151.600006,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:35:00,55.039997,1.6,0.0,0.24,7.74,12.48,0.0,2.24,0.0,0.72,0.0,3.96,114.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:38:00,51.360001,1.6,0.0,0.24,7.62,14.28,0.0,2.56,0.0,0.72,0.0,9.48,119.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:41:00,52.0,1.6,0.0,0.24,7.62,14.04,0.0,3.52,0.0,0.72,0.0,9.48,119.599998,0.16,0.16,1.84,0.0,0.0,0.08,0.32,0.42,0.96
2019-03-22 00:44:00,53.439999,1.6,0.0,0.24,7.56,18.84,0.0,3.2,0.0,0.72,0.0,3.9,121.599998,0.16,0.16,1.84,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:47:00,52.639999,1.44,0.0,0.24,7.68,12.48,0.0,2.56,0.0,0.72,0.0,9.24,130.0,0.16,0.16,2.24,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:50:00,59.359997,1.44,0.0,0.24,7.68,12.599999,0.0,2.56,0.0,0.72,0.0,9.24,130.0,0.16,0.16,2.96,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:53:00,67.040001,1.6,0.0,0.24,7.62,12.48,0.0,2.56,0.0,0.72,0.0,3.84,112.800003,0.16,0.16,2.96,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 00:56:00,65.279999,1.76,0.0,0.24,7.62,12.48,0.0,2.4,0.0,0.72,0.0,8.82,113.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.8
2019-03-22 00:59:00,65.119995,1.6,0.0,0.24,7.56,12.48,0.0,2.4,0.0,0.72,0.0,8.82,118.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:02:00,65.279999,1.6,0.0,0.24,7.62,12.48,0.0,2.4,0.0,0.72,0.0,4.92,118.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 01:05:00,92.479996,1.6,0.0,0.24,7.5,18.959999,0.0,2.56,0.0,0.72,0.0,3.9,121.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:08:00,60.32,1.6,0.0,0.24,7.56,12.48,0.0,3.2,0.0,0.72,0.0,3.9,88.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:11:00,52.799999,1.6,0.0,0.24,7.56,12.48,0.0,2.56,0.0,0.72,0.0,9.48,88.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:14:00,53.279999,1.6,0.0,0.24,7.62,12.48,0.0,2.56,0.0,0.72,0.0,3.96,97.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:17:00,52.32,1.44,0.0,0.24,7.5,14.4,0.0,2.56,0.0,0.72,0.0,3.96,112.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:20:00,51.360001,1.6,0.0,0.24,7.5,20.52,0.0,2.4,0.0,0.72,0.0,8.88,112.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.36,0.96
2019-03-22 01:23:00,52.0,1.6,0.0,0.24,7.5,12.96,0.0,2.4,0.0,0.72,0.0,7.02,131.600006,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 01:26:00,53.279999,1.6,0.0,0.24,7.5,12.96,0.0,2.4,0.0,0.72,0.0,7.02,98.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.36,0.96
2019-03-22 01:29:00,61.439999,1.6,0.0,0.24,7.68,12.84,0.0,2.4,0.0,0.72,0.0,3.9,98.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.4,0.42,0.96
2019-03-22 01:32:00,59.039997,1.6,0.0,0.24,7.56,12.599999,0.0,2.4,0.0,0.72,0.0,9.36,119.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.4,0.42,0.96
2019-03-22 01:35:00,53.919998,1.6,0.0,0.24,7.56,12.599999,0.0,2.4,0.0,0.72,0.0,9.36,104.400002,0.16,0.16,1.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 01:38:00,60.0,1.92,0.0,0.24,7.5,12.48,0.0,2.56,0.0,0.72,0.0,3.9,104.400002,0.16,0.16,1.64,0.0,0.04,0.08,0.24,0.42,0.96
2019-03-22 01:41:00,81.439995,1.6,0.0,0.24,7.5,18.959999,0.0,2.56,0.0,0.72,0.0,8.82,107.599998,0.16,0.16,2.0,0.0,0.04,0.08,0.24,0.42,0.96
2019-03-22 01:44:00,82.239998,1.6,0.0,0.24,7.62,12.599999,0.0,2.4,0.0,0.72,0.0,8.82,109.599998,0.16,0.16,2.4,0.0,0.04,0.08,0.24,0.42,0.96
2019-03-22 01:47:00,75.199997,1.6,0.0,0.24,7.62,12.48,0.0,3.04,0.0,0.72,0.0,6.24,109.599998,0.16,0.16,2.4,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 01:50:00,69.279999,1.6,0.0,0.24,7.38,12.48,0.0,2.4,0.0,0.72,0.0,3.9,120.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 01:53:00,58.399998,1.44,0.0,0.24,7.62,12.48,0.0,2.56,0.0,0.72,0.0,9.48,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:56:00,59.68,1.44,0.0,0.24,7.56,14.88,0.0,2.56,0.0,0.72,0.0,9.48,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 01:59:00,53.919998,1.44,0.0,0.24,7.56,20.279999,0.0,2.56,0.0,0.72,0.0,3.96,124.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.8
2019-03-22 02:02:00,53.279999,1.44,0.0,0.24,7.68,12.48,0.0,2.56,0.0,0.72,0.0,3.9,97.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:05:00,61.919998,1.6,0.0,0.24,7.68,12.36,0.0,2.56,0.0,0.72,0.0,3.9,97.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:08:00,61.279999,1.6,0.0,0.24,7.56,12.48,0.0,2.56,0.0,0.72,0.0,9.66,106.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:11:00,62.239998,1.6,0.0,0.24,7.44,12.48,0.0,2.56,0.0,0.72,0.0,3.9,115.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:14:00,62.079998,1.6,0.0,0.24,7.68,18.959999,0.0,2.56,0.0,0.72,0.0,3.9,116.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:17:00,60.959999,1.92,0.0,0.24,7.68,12.719999,0.0,2.56,0.0,0.72,0.0,9.24,116.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:20:00,64.0,1.92,0.0,0.24,7.56,12.599999,0.0,2.56,0.0,0.72,0.0,3.9,105.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:23:00,55.68,1.6,0.0,0.24,7.5,12.599999,0.0,2.56,0.0,0.72,0.0,3.9,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.32,0.42,0.96
2019-03-22 02:26:00,61.439999,1.6,0.0,0.24,7.68,12.48,0.0,2.72,0.0,0.72,0.0,3.9,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:29:00,60.799999,1.6,0.0,0.24,7.32,12.599999,0.0,2.72,0.0,0.72,0.0,17.219999,119.200005,0.16,0.16,1.32,0.0,0.0,0.08,0.16,0.36,0.8
2019-03-22 02:32:00,60.799999,1.6,0.0,0.24,7.62,14.16,0.0,2.56,0.0,0.72,0.0,17.219999,105.200005,0.16,0.16,1.84,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 02:35:00,58.559998,1.6,0.0,0.24,7.62,20.52,0.0,2.56,0.0,0.72,0.0,3.9,105.200005,0.16,0.16,1.84,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:38:00,86.400002,1.44,0.0,0.24,7.68,12.719999,0.0,2.56,0.0,0.72,0.0,9.36,108.0,0.16,0.16,2.2,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:41:00,68.32,1.44,0.0,0.24,7.62,12.48,0.0,2.56,0.0,0.72,0.0,9.36,102.400002,0.16,0.16,2.68,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:44:00,52.799999,1.6,0.0,0.24,7.62,12.599999,0.0,2.4,0.0,0.72,0.0,3.96,102.400002,0.16,0.16,2.68,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:47:00,72.32,1.6,0.0,0.24,7.62,12.719999,0.0,2.4,0.0,0.72,0.0,8.76,114.800003,0.16,0.16,0.6,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:50:00,71.040001,1.6,0.0,0.24,7.5,12.719999,0.0,2.56,0.0,0.8,0.0,8.76,108.400002,0.16,0.16,0.64,0.0,0.04,0.08,0.16,0.42,0.96
2019-03-22 02:53:00,53.439999,1.6,0.0,0.24,7.68,12.84,0.0,2.4,0.0,0.8,0.0,9.78,108.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 02:56:00,62.239998,1.6,0.0,0.24,7.5,12.84,0.0,2.4,0.0,0.72,0.0,3.9,101.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 02:59:00,54.399998,1.6,0.0,0.24,7.56,12.96,0.0,2.4,0.0,0.72,0.0,3.9,108.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:02:00,56.0,1.6,0.0,0.24,7.62,12.719999,0.0,2.4,0.0,0.72,0.0,16.92,108.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:05:00,53.279999,1.6,0.0,0.24,7.62,12.599999,0.0,2.4,0.0,0.72,0.0,3.9,98.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 03:08:00,49.439999,1.28,0.0,0.24,7.68,15.0,0.0,3.04,0.0,0.72,0.0,8.76,104.0,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.36,0.96
2019-03-22 03:11:00,52.639999,1.44,0.0,0.24,7.68,20.4,0.0,2.4,0.0,0.72,0.0,8.76,104.0,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:14:00,49.599998,1.6,0.0,0.24,7.56,12.599999,0.0,2.4,0.0,0.72,0.0,9.78,107.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:17:00,67.519997,1.6,0.0,0.24,7.56,12.599999,0.0,2.4,0.0,0.72,0.0,3.96,101.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:20:00,66.239998,1.6,0.0,0.24,7.68,12.599999,0.0,2.4,0.0,0.72,0.0,3.96,101.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:23:00,69.439995,1.6,0.0,0.24,7.62,12.599999,0.0,2.4,0.0,0.72,0.0,9.42,110.0,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:26:00,66.879997,1.6,0.0,0.24,7.74,12.719999,0.0,2.4,0.0,0.72,0.0,3.9,104.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:29:00,49.119999,1.6,0.0,0.24,7.68,18.959999,0.0,2.4,0.0,0.72,0.0,3.9,89.599998,0.16,0.16,1.88,0.0,0.04,0.08,0.24,0.42,0.96
2019-03-22 03:32:00,49.599998,1.6,0.0,0.24,7.56,12.599999,0.0,2.4,0.0,0.8,0.0,11.52,89.599998,0.16,0.16,1.88,0.0,0.04,0.08,0.24,0.42,0.96
2019-03-22 03:35:00,59.52,1.6,0.0,0.24,7.68,12.719999,0.0,2.4,0.0,0.8,0.0,9.54,101.200005,0.16,0.16,2.16,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 03:38:00,55.68,1.44,0.0,0.24,7.56,12.719999,0.0,2.4,0.0,0.8,0.0,9.54,116.0,0.16,0.16,2.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:41:00,52.959999,1.6,0.0,0.24,7.56,12.719999,0.0,2.56,0.0,0.72,0.0,3.9,116.0,0.16,0.16,2.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 03:44:00,50.879997,1.76,0.0,0.24,7.68,14.52,0.0,2.4,0.0,0.72,0.0,6.66,112.800003,0.24,0.16,0.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 03:47:00,51.84,1.6,0.0,0.24,7.68,14.52,0.0,3.04,0.0,0.72,0.0,6.66,108.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:50:00,64.0,1.6,0.0,0.24,7.62,13.679999,0.0,2.4,0.0,0.72,0.0,9.719999,108.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:53:00,59.359997,1.6,0.0,0.24,7.74,12.599999,0.0,2.4,0.0,0.72,0.0,3.9,94.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 03:56:00,65.279999,1.6,0.0,0.24,7.5,12.599999,0.0,2.4,0.0,0.72,0.0,3.9,93.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.36,0.96
2019-03-22 03:59:00,51.360001,1.6,0.0,0.24,7.68,12.48,0.0,2.4,0.0,0.72,0.0,9.3,93.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:02:00,59.039997,1.6,0.0,0.24,7.56,12.719999,0.0,2.4,0.0,0.72,0.0,11.759999,106.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:05:00,57.439999,1.6,0.0,0.24,7.5,19.08,0.0,2.4,0.0,0.72,0.0,11.759999,103.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:08:00,56.48,1.6,0.0,0.24,7.5,12.599999,0.0,2.4,0.0,0.72,0.0,8.88,103.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.32,0.36,0.96
2019-03-22 04:11:00,55.68,1.6,0.0,0.24,7.8,12.599999,0.0,2.4,0.0,0.72,0.0,9.78,92.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.32,0.42,0.96
2019-03-22 04:14:00,55.84,1.28,0.0,0.24,7.68,12.599999,0.0,2.24,0.0,0.72,0.0,9.78,94.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:17:00,56.0,1.28,0.0,0.24,7.68,12.599999,0.0,2.24,0.0,0.72,0.0,3.9,94.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:20:00,60.799999,1.6,0.0,0.24,7.56,14.52,0.0,2.24,0.0,0.72,0.0,9.36,103.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:23:00,51.199997,1.6,0.0,0.24,7.62,14.16,0.0,2.24,0.0,0.72,0.0,3.9,113.599998,0.16,0.16,1.44,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:26:00,50.879997,1.76,0.0,0.24,7.56,12.96,0.0,2.24,0.0,0.72,0.0,3.9,113.599998,0.16,0.16,1.44,0.0,0.04,0.08,0.16,0.36,0.96
2019-03-22 04:29:00,48.959999,1.92,0.0,0.24,7.56,13.08,0.0,2.88,0.0,0.72,0.0,8.82,100.0,0.16,0.16,1.88,0.0,0.04,0.08,0.16,0.42,0.96
2019-03-22 04:32:00,52.639999,1.6,0.0,0.24,7.62,13.92,0.0,2.08,0.0,0.72,0.0,9.599999,100.0,0.16,0.16,2.28,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:35:00,71.839996,1.6,0.0,0.24,7.68,13.799999,0.0,2.24,0.0,0.72,0.0,9.599999,100.0,0.16,0.16,2.84,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:38:00,62.879997,1.92,0.0,0.24,7.68,20.039999,0.0,2.24,0.0,0.72,0.0,3.9,126.800003,0.16,0.16,2.84,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:41:00,61.119999,1.44,0.0,0.24,7.38,20.039999,0.0,2.24,0.0,0.72,0.0,9.48,126.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:44:00,58.399998,1.44,0.0,0.24,7.56,20.039999,0.0,2.24,0.0,0.72,0.0,9.48,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:47:00,74.720001,1.6,0.0,0.24,7.5,13.679999,0.0,2.24,0.0,0.8,0.0,4.02,105.599998,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:50:00,62.079998,1.6,0.0,0.24,7.68,13.799999,0.0,2.24,0.0,0.72,0.0,8.94,96.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 04:53:00,55.360001,1.6,0.0,0.24,7.62,15.719999,0.0,2.24,0.0,0.72,0.0,8.94,103.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 04:56:00,44.639999,1.6,0.0,0.24,7.62,21.6,0.0,2.24,0.0,0.72,0.0,4.8,103.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 04:59:00,43.200001,1.6,0.0,0.24,7.56,20.279999,0.0,2.24,0.0,0.72,0.0,3.9,107.200005,0.24,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:02:00,41.439999,1.6,0.0,0.24,7.56,13.92,0.0,2.24,0.0,0.72,0.0,3.9,84.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.4,0.36,0.96
2019-03-22 05:05:00,42.399998,1.6,0.0,0.24,7.56,14.88,0.0,2.24,0.0,0.72,0.0,17.16,84.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.36,0.96
2019-03-22 05:08:00,44.639999,1.6,0.0,0.24,7.56,13.08,0.0,2.24,0.0,0.72,0.0,3.9,101.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:11:00,61.439999,1.92,0.0,0.24,7.56,13.08,0.0,2.24,0.0,0.72,0.0,3.9,110.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:14:00,60.16,1.44,0.0,0.24,7.56,12.96,0.0,2.24,0.0,0.72,0.0,9.0,110.400002,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:17:00,60.48,1.44,0.0,0.24,7.68,19.439999,0.0,2.24,0.0,0.72,0.0,3.9,126.800003,0.16,0.16,0.64,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:20:00,72.959999,1.6,0.0,0.24,7.62,12.719999,0.0,2.4,0.0,0.72,0.0,3.9,105.200005,0.16,0.16,1.68,0.0,0.0,0.08,0.24,0.42,0.96
2019-03-22 05:23:00,41.599998,1.6,0.0,0.24,7.56,12.719999,0.0,2.24,0.0,0.72,0.0,3.9,105.200005,0.16,0.16,1.68,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:26:00,45.119999,1.44,0.0,0.24,7.68,14.52,0.0,2.4,0.0,0.72,0.0,9.66,119.200005,0.16,0.16,2.0,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:29:00,42.239998,1.6,0.0,0.24,7.68,13.799999,0.0,2.24,0.0,0.72,0.0,9.66,96.400002,0.16,0.16,2.4,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:32:00,40.799999,1.6,0.0,0.24,7.62,12.719999,0.0,2.24,0.0,0.72,0.0,3.96,96.400002,0.16,0.16,2.4,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:35:00,42.879997,1.76,0.0,0.24,7.62,19.199999,0.0,2.08,0.0,0.72,0.0,17.1,129.600006,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:38:00,39.68,1.6,0.0,0.24,7.5,12.719999,0.0,2.24,0.0,0.72,0.0,3.96,107.200005,0.24,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:41:00,43.360001,1.6,0.0,0.24,7.74,12.719999,0.0,2.24,0.0,0.72,0.0,3.96,107.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:44:00,42.559998,1.44,0.0,0.24,7.68,12.719999,0.0,2.24,0.0,0.72,0.0,8.94,97.200005,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
2019-03-22 05:47:00,41.439999,1.44,0.0,0.24,7.68,12.599999,0.0,2.24,0.0,0.8,0.0,5.16,106.0,0.16,0.16,0.64,0.0,0.0,0.08,0.16,0.42,0.96
